,id,originalTitle,description,contentRating,budget,grossWorldwide,genres,isAdult,numVotes,averageRating
0,tt0111161,The Shawshank Redemption,"A banker convicted of uxoricide forms a friendship over a quarter century with a hardened convict, while maintaining his innocence and trying to remain hopeful through simple compassion.",R,25000000.0,29334033.0,['Drama'],False,3100661,9.3
1,tt0068646,The Godfather,The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,R,6000000.0,250342198.0,"['Crime', 'Drama']",False,2160925,9.2
2,tt0468569,The Dark Knight,"When a menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman, James Gordon and Harvey Dent must work together to put an end to the madness.",PG-13,185000000.0,1009242873.0,"['Action', 'Crime', 'Drama']",False,3075670,9.1
3,tt0071562,The Godfather Part II,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",R,13000000.0,48005720.0,"['Crime', 'Drama']",False,1452226,9.0
4,tt0050083,12 Angry Men,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.,Approved,350000.0,2945.0,"['Crime', 'Drama']",False,948774,9.0
5,tt0167260,The Lord of the Rings: The Return of the King,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,PG-13,94000000.0,1139427855.0,"['Adventure', 'Drama', 'Fantasy']",False,2107982,9.0
6,tt0108052,Schindler's List,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",R,22000000.0,322161245.0,"['Biography', 'Drama', 'History']",False,1546240,9.0
7,tt0120737,The Lord of the Rings: The Fellowship of the Ring,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,PG-13,93000000.0,889469407.0,"['Adventure', 'Drama', 'Fantasy']",False,2141816,8.9
8,tt0110912,Pulp Fiction,"The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",R,8000000.0,213928762.0,"['Crime', 'Drama']",False,2370283,8.8
9,tt0060196,"Il buono, il brutto, il cattivo",A bounty-hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,R,1200000.0,25268344.0,"['Adventure', 'Drama', 'Western']",False,868335,8.8
10,tt0109830,Forrest Gump,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",PG-13,55000000.0,678226465.0,"['Drama', 'Romance']",False,2421196,8.8
11,tt0167261,The Lord of the Rings: The Two Towers,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",PG-13,94000000.0,938828326.0,"['Adventure', 'Drama', 'Fantasy']",False,1901799,8.8
12,tt0137523,Fight Club,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.,R,63000000.0,101321009.0,"['Crime', 'Drama', 'Thriller']",False,2516668,8.8
13,tt1375666,Inception,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",PG-13,160000000.0,839786473.0,"['Action', 'Adventure', 'Sci-Fi']",False,2731831,8.8
14,tt0080684,Star Wars: Episode V - The Empire Strikes Back,"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins training with Jedi Master Yoda, while Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.",PG,18000000.0,550016086.0,"['Action', 'Adventure', 'Fantasy']",False,1465743,8.7
15,tt0133093,The Matrix,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",R,63000000.0,467845851.0,"['Action', 'Sci-Fi']",False,2188183,8.7
16,tt0099685,GoodFellas,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",R,25000000.0,47072327.0,"['Biography', 'Crime', 'Drama']",False,1349728,8.7
17,tt0816692,Interstellar,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",PG-13,165000000.0,759161023.0,"['Adventure', 'Drama', 'Sci-Fi']",False,2407643,8.7
18,tt0073486,One Flew Over the Cuckoo's Nest,"A rebellious convict is sent to a psychiatric hospital for evaluation in 1963 Oregon, and encourages his docile companions to take more control of their lives and defy the tyrannical head nurse.",R,3000000.0,109116594.0,['Drama'],False,1131679,8.7
19,tt0114369,Se7en,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",R,33000000.0,328983304.0,"['Crime', 'Drama', 'Mystery']",False,1950814,8.6
20,tt0038650,It's a Wonderful Life,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,PG,3180000.0,10635987.0,"['Drama', 'Family', 'Fantasy']",False,534524,8.6
21,tt0102926,The Silence of the Lambs,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",R,19000000.0,272742922.0,"['Crime', 'Drama', 'Horror']",False,1663554,8.6
22,tt0047478,Shichinin no samurai,"Farmers from a village exploited by bandits hire a veteran samurai for protection, and he gathers six other samurai to join him.",Not Rated,125000000.0,1092319.0,"['Action', 'Drama']",False,390696,8.6
23,tt0120815,Saving Private Ryan,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose comrades have been killed in action.",R,70000000.0,482352390.0,"['Drama', 'War']",False,1593659,8.6
24,tt0120689,The Green Mile,A death row guard learns that a gentle giant in his charge possesses a mysterious gift.,R,60000000.0,286801374.0,"['Crime', 'Drama', 'Fantasy']",False,1512145,8.6
25,tt0317248,Cidade de Deus,"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",R,3300000.0,30681033.0,"['Crime', 'Drama']",False,849498,8.6
26,tt0118799,La vita è bella,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.",PG-13,15000000000.0,230099013.0,"['Comedy', 'Drama', 'Romance']",False,790305,8.6
27,tt0103064,Terminator 2: Judgment Day,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten year old son John from an even more advanced and powerful cyborg.",R,102000000.0,517778573.0,"['Action', 'Adventure', 'Sci-Fi']",False,1251359,8.6
28,tt0076759,Star Wars,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",PG,11000000.0,775398507.0,"['Action', 'Adventure', 'Fantasy']",False,1532312,8.6
29,tt0088763,Back to the Future,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",PG,19000000.0,385053307.0,"['Adventure', 'Comedy', 'Sci-Fi']",False,1402725,8.5
30,tt0245429,Sen to Chihiro no kamikakushi,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, and where humans are changed into beasts.",PG,19000000.0,360049922.0,"['Adventure', 'Animation', 'Family']",False,931005,8.6
31,tt0253474,The Pianist,"During WWII, acclaimed Polish musician Wladyslaw faces various struggles as he loses contact with his family. As the situation worsens, he hides in the ruins of Warsaw in order to survive.",R,35000000.0,120098945.0,"['Biography', 'Drama', 'Music']",False,983997,8.5
32,tt0172495,Gladiator,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,R,103000000.0,465516248.0,"['Action', 'Adventure', 'Drama']",False,1794357,8.5
33,tt6751668,Gisaengchung,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,R,11400000.0,262546278.0,"['Drama', 'Thriller']",False,1100891,8.5
34,tt0054215,Psycho,A secretary on the run for embezzlement takes refuge at a secluded California motel owned by a repressed man and his overbearing mother.,R,806947.0,32253778.0,"['Drama', 'Horror', 'Mystery']",False,763582,8.5
35,tt0110357,The Lion King,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.",G,45000000.0,979161373.0,"['Adventure', 'Animation', 'Drama']",False,1223086,8.5
36,tt0095327,Hotaru no haka,A young boy and his little sister struggle to survive in Japan during World War II.,Not Rated,3700000.0,842132.0,"['Animation', 'Drama', 'War']",False,362290,8.5
37,tt0407887,The Departed,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,R,90000000.0,292077081.0,"['Crime', 'Drama', 'Thriller']",False,1512342,8.5
38,tt2582802,Whiplash,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,R,3300000.0,50431161.0,"['Drama', 'Music']",False,1100481,8.5
39,tt0056058,Seppuku,"When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",Not Rated,,15222.0,"['Drama', 'Mystery']",False,83127,8.6
40,tt0482571,The Prestige,Rival 19th-century magicians engage in a bitter battle for trade secrets.,PG-13,40000000.0,109676311.0,"['Drama', 'Mystery', 'Sci-Fi']",False,1541190,8.5
41,tt0120586,American History X,A white supremacist is released from prison a changed man and hopes to prevent his younger brother from following in his footsteps.,R,20000000.0,23875714.0,"['Crime', 'Drama']",False,1245655,8.5
42,tt0110413,Léon,An Italian hit man protects a New York orphan.,R,16000000.0,20330788.0,"['Action', 'Crime', 'Drama']",False,1320091,8.5
43,tt9362722,Spider-Man: Across the Spider-Verse,"Traveling across the multiverse, Miles Morales meets a new team of Spider-People, made up of heroes from different dimensions. But when the heroes clash over how to deal with a new threat, Miles finds himself at a crossroads.",PG,100000000.0,690824738.0,"['Action', 'Adventure', 'Animation']",False,481069,8.5
44,tt0034583,Casablanca,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,PG,950000.0,4732250.0,"['Drama', 'Romance', 'War']",False,640200,8.5
45,tt0095765,Nuovo Cinema Paradiso,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",PG,5000000.0,13502484.0,"['Drama', 'Romance']",False,306821,8.5
46,tt1675434,Intouchables,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",R,9500000.0,426590315.0,"['Comedy', 'Drama']",False,994664,8.5
47,tt0114814,The Usual Suspects,The sole survivor of a pier shoot-out tells the story of how a notorious criminal influenced the events that began with five criminals meeting in a seemingly random police lineup.,R,6000000.0,23342724.0,"['Crime', 'Drama', 'Mystery']",False,1206852,8.5
48,tt0078748,Alien,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.",R,11000000.0,109102567.0,"['Horror', 'Sci-Fi']",False,1034064,8.5
49,tt0027977,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,G,1500000.0,463618.0,"['Comedy', 'Drama', 'Romance']",False,277015,8.5
50,tt0047396,Rear Window,A bored photographer recovering from a broken leg passes the time by watching his neighbors and begins to suspect one of them of murder.,PG,1000000.0,37906812.0,"['Drama', 'Mystery', 'Thriller']",False,554866,8.5
51,tt1853728,Django Unchained,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",R,100000000.0,426076293.0,['Western'],False,1823343,8.5
52,tt0064116,C'era una volta il West,A mysterious stranger with a harmonica teams up with a notorious desperado to protect a beautiful widow and her land from a ruthless assassin in the employ of a railroad tycoon.,PG-13,5000000.0,5435312.0,"['Drama', 'Western']",False,374001,8.5
53,tt0021749,City Lights,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",G,1500000.0,55154.0,"['Comedy', 'Drama', 'Romance']",False,209753,8.5
54,tt0078788,Apocalypse Now,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,R,31500000.0,105164751.0,"['Drama', 'Mystery', 'War']",False,751981,8.4
55,tt0910970,WALL·E,"A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind.",G,180000000.0,527403656.0,"['Adventure', 'Animation', 'Family']",False,1281581,8.4
56,tt0209144,Memento,A former insurance investigator who now suffers from anterograde amnesia uses notes and tattoos to hunt down his wife's murderer.,R,9000000.0,40060108.0,"['Drama', 'Mystery', 'Thriller']",False,1399543,8.4
57,tt15239678,Dune: Part Two,"Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible future.",PG-13,190000000.0,714844358.0,"['Action', 'Adventure', 'Drama']",False,667126,8.5
58,tt0082971,Raiders of the Lost Ark,"In 1936, archaeologist Indiana Jones is tasked by Army Intelligence to help locate a legendary ancient power, the Ark of Covenant, before the Nazis get it first.",PG,18000000.0,389925971.0,"['Action', 'Adventure']",False,1087701,8.4
59,tt4154756,Avengers: Infinity War,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,PG-13,321000000.0,2052415039.0,"['Action', 'Adventure', 'Sci-Fi']",False,1319535,8.4
60,tt0405094,Das Leben der Anderen,"In 1984 East Berlin, an agent of the secret police conducting surveillance on a writer and his lover finds himself becoming increasingly absorbed by their lives.",R,2000000.0,77672685.0,"['Drama', 'Mystery', 'Thriller']",False,432686,8.4
61,tt0043014,Sunset Blvd.,A screenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.,Approved,1752000.0,312751.0,"['Drama', 'Film-Noir']",False,252719,8.4
62,tt4633694,Spider-Man: Into the Spider-Verse,Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,PG,90000000.0,393602435.0,"['Action', 'Adventure', 'Animation']",False,752251,8.4
63,tt0051201,Witness for the Prosecution,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.,Approved,3000000.0,7903.0,"['Crime', 'Drama', 'Mystery']",False,153738,8.4
64,tt0050825,Paths of Glory,A colonel defends three of his soldiers in a court-martial after they abandon a suicidal attack.,Approved,935000.0,8290.0,"['Drama', 'War']",False,230294,8.4
65,tt0081505,The Shining,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",R,19000000.0,47970919.0,"['Drama', 'Horror']",False,1185740,8.4
66,tt0032553,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,G,2000000.0,972212.0,"['Comedy', 'Drama', 'War']",False,251866,8.4
67,tt0361748,Inglourious Basterds,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",R,70000000.0,321460744.0,"['Adventure', 'Drama', 'War']",False,1718581,8.4
68,tt23849204,12th Fail,The real-life story of IPS Officer Manoj Kumar Sharma and IRS Officer Shraddha Joshi.,,,138288.0,"['Biography', 'Drama']",False,156345,8.7
69,tt0090605,Aliens,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.",R,18500000.0,131060248.0,"['Action', 'Adventure', 'Horror']",False,820586,8.4
70,tt1345836,The Dark Knight Rises,"Bane, an imposing terrorist, attacks Gotham City and disrupts its eight-year-long period of peace. This forces Bruce Wayne to come out of hiding and don the cape and cowl of Batman again.",PG-13,250000000.0,1115050227.0,"['Action', 'Crime', 'Drama']",False,1942821,8.4
71,tt2380307,Coco,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",PG,175000000.0,814641172.0,"['Adventure', 'Animation', 'Drama']",False,669110,8.4
72,tt0086879,Amadeus,"The life and work of Wolfgang Amadeus Mozart seen through the eyes of his contemporary and rival, Antonio Salieri.",PG,18000000.0,52268382.0,"['Biography', 'Drama', 'Music']",False,454928,8.4
73,tt4154796,Avengers: Endgame,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",PG-13,356000000.0,2799439100.0,"['Action', 'Adventure', 'Sci-Fi']",False,1389375,8.4
74,tt0057565,Tengoku to jigoku,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.,Not Rated,230000000.0,64503.0,"['Crime', 'Drama', 'Mystery']",False,64056,8.4
75,tt0119217,Good Will Hunting,"A therapist counsels Will Hunting, a janitor with a genius IQ.",R,10000000.0,225933435.0,"['Drama', 'Romance']",False,1163510,8.3
76,tt0114709,Toy Story,"A cowboy doll is profoundly jealous when a new spaceman action figure supplants him as the top toy in a boy's bedroom. When circumstances separate them from their owner, the duo have to put aside their differences to return to him.",G,30000000.0,397884199.0,"['Adventure', 'Animation', 'Comedy']",False,1141260,8.3
77,tt0364569,Oldeuboi,"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must track down his captor in five days.",R,3000000.0,17617021.0,"['Action', 'Drama', 'Mystery']",False,693800,8.3
78,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"A mentally unstable American general orders a hydrogen bomb attack on the Soviet Union, triggering a path to global nuclear holocaust that a war room full of politicians and generals frantically tries to stop.",PG,1800000.0,9669164.0,"['Comedy', 'War']",False,543318,8.3
79,tt0082096,Das Boot,A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.,,32000000.0,11489051.0,"['Drama', 'War']",False,282284,8.4
80,tt0112573,Braveheart,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,R,72000000.0,213216216.0,"['Biography', 'Drama', 'War']",False,1141075,8.3
